12820,newsfire_export-1.1.0-powerpc,"","",""
12821,newsite,0.0.2,Oscar Del Ben,rubyforge|hoe
12822,newstile,"","",""
12823,newton,0.0.2|0.0.1,Dominik Honnef,""
12824,next-big-sound,0.2.0|0.5.0|0.1.1|0.6.1|0.4.1|0.1.2|0.8.1|0.3.1|0.7.0|0.4.3|0.8.2|0.3.0|0.4.0|0.3.2|0.8.0|0.3.5|0.1.0|0.4.2|0.3.4|0.4.4,jeff durand,shoulda
12825,next-big-sound-lite,0.1.4|0.1.3|0.1.1|0.2.0|0.1.7|0.1.6|0.1.2,Roberto Thais,json|rest-client
12826,nextbus,0.0.0,Greg Sterndale,""
12827,nextstop,"","",""
12828,nexus_parser,1.1.0|1.1.2|1.1.1|1.1.3,mjy,""
12829,nfagent,0.9.20|0.9.6|0.9.15|0.9.9|0.9.17|0.9.10|0.9.5|0.9.8|0.0.1|0.9.13|0.9.19|0.0.99|0.9.0,Daniel Draper,hoe|newgem|eventmachine|svutil
12830,nfc,2.0.1|2.0.0,Aaron Patterson,hoe|hoe
12831,nginx_config_generator,1.4|1.1|1.6|1.3|1.5|1.2,Chris Wanstrath,""
12832,nginx_config_generator_kthompson,0.1.0|0.2.0|0.2.1,Kevin Thompson|Chris Wanstrath,""
12833,nginx_config_parser,"","",""
12834,nginx-osx,0.2.2|0.2.1|0.2.0,Gabe Varela,ghost
12835,nginx-watcher,"","",""
12836,ngmoco-cache-money,0.2.14|0.2.15|0.2.21|0.2.16|0.2.23|0.2.10|0.2.20|0.2.22|0.2.9,Nick Kallen,activesupport|activerecord
12837,ngmoco-request-log-analyzer,"","",""
12838,ngpod-scraper,"","",""
12839,n_gram,0.0.1,reddavis,rspec
12840,ngrams,"","",""
12841,NGSLib-RFile,"","",""
12842,ngw-httpclient,"","",""
12843,ngw_rest-client,1.1.6,Nicholas Wieland,""
12844,nhibernate,1.2.1.4000|2.1.0.4000|2.0.1.4000|2.1.2.4000,Fabio Maulo|Sergej Koscejev|Ayende Rahien|Tuna Toksoz|mikedoerfler|Dario Quintana|Richard Brown|petersm|srstrong|many others,castle.core|log4net|castle.dynamicproxy2
12845,nhruby,"","",""
12846,nhvalidator,"","",""
12847,nibbler,1.2.1|1.1.0|1.2.0,Mislav Marohnić,""
12848,nibbme,1.0.0|1.2.0,Kristijan Sedlak,""
12849,nice_enum,0.1.2,Raphael Robatsch,""
12850,nice-enum,0.1.0|0.1.3,Raphael Robatsch,""
12851,nice-ffi,0.2|0.3|0.4,John Croisant,ffi
12852,nice-n-easy,"","",""
12853,nice_password,"","",""
12854,nice_scaffold,"","",""
12855,nice_text_captcha,0.1.1|0.1.2|0.1.0,Neil Smith,""
12856,nicholashubbard-production_log_analyzer,"","",""
12857,nickel,0.0.2,Lou Zell,mapricot
12858,nickel-silver-server,0.0.1|0.0.2|0.0.3,Tobin Richard,""
12859,nicolus,1.2.0|1.1.0|1.2.1,Benjamin Francisoud,hoe
12860,nicovideo,0.1.5|0.0.4|0.0.6|0.1.3|0.0.1|0.1.2|0.0.5|0.1.4|0.0.3|0.1.0|0.0.2|0.1.7|0.1.6|0.1.8,emergent,hoe|mechanize|hoe|json
12861,nielsm-authlogic_haapi,"","",""
12862,nielsm-metric_fu,"","",""
12863,niftier-generators,0.1.2|0.1.1,Matt Venables (originally by Ryan Bates),""
12864,niftygenerators,"","",""
12865,nifty-generators,0.4.4|0.2.3|0.3.2|0.2.4|0.3.1|0.1.7|0.2.2|0.1.8|0.2.1|0.4.3|0.3.0|0.4.0|0.4.2|0.2.0,Ryan Bates,""
12866,night-time,"","",""
12867,nilclass-maildir,0.5.1|0.4.3|0.5.0|0.4.1,Aaron Suggs|Niklas E. Cathor,mail|shoulda|json|ktheory-fakefs
12868,nilclass-onfire,0.1.1.nc|0.1.2.nc,Nick Sutterer,""
12869,nilify_blanks,"","",""
12870,nilly_vanilly,"","",""
12871,nilsimsa,"","",""
12872,Nilsimsa,"","",""
12873,nimble,"","",""
12874,nimble_nodes,0.9.0|0.1.7|0.1.2|0.1.6|0.1.9|0.1.0|0.1.1|0.1.4|0.1.3|0.1.8|0.2.0,Jordan Glasner,thoughtbot-shoulda|fakeweb|mocha|json
12875,nimboids-rspec-instafail,"","",""
12876,nimboids-shoulda,"","",""
12877,nimboids-spork,0.8.99,Tim Harper|Donald Parish,""
12878,nimboids-workflow,"","",""
12879,ninja,"","",""
12880,ninjabutton_chargify_api_ares,"","",""
12881,ninja-decorators,"","",""
12882,ninja-deploy,1.0.0|1.1.0|1.0.1|1.0.2,Ninja Loss,rspec|yard
12883,ninjaui,0.9.9.8|0.9.7|0.9.9.3|0.9.8|0.9.5|0.9.9.7|0.9.2|0.9.4|0.9.6|0.9.9.4|0.9.9.6|0.9.9.2|0.9.3|0.9.9.0|0.9.9.1|0.9.9.9,Jamie Hoover,sprockets|closure-compiler|sass
12884,ninject,"","",""
12885,ninjs,0.10.1|0.10.0|0.10.2|0.9.1|0.9.2|0.9.0,Dayton Nolan,jsmin|fssm|rubikon|sprockets
12886,nio,0.2.2|0.2.4|0.2.3|0.2.1|0.2.5,Javier Goizueta,flt|bones
12887,niouz,"","",""
12888,nip,"","",""
12889,niquola-rbeautify,"","",""
12890,nirvana,0.1.0,Gabriel Horner,em-websocket|escape_utils|ripl|json_pure
12891,nirvanahq,0.0.4,Mitchell Amihod,uuid|json|simpleconsole|rake|redgreen|mocha
12892,nirvdrum-amazon-ec2,"","",""
12893,nirvdrum-jekyll,0.5.2|0.6.1,Tom Preston-Werner,open4|classifier|directory_watcher|RedCloth|maruku|liquid
12894,nirvdrum-rubber,2.0.0.rails3.beta6,Matt Conway,amazon-ec2|aws-s3|capistrano|nettica
12895,nis,0.1.1,Takaaki Tateishi,""
12896,nispack,0.0.2,tonypolik,rspec
12897,nitpick,1.0.2|1.0.0,Kevin Clark,trollop
12898,nitro,0.29.0|0.8.0|0.23.0|0.14.0|0.40.0|0.4.1|0.2.0|0.9.3|0.17.0|0.26.0|0.5.0|0.1.2|0.20.0|0.27.0|0.16.0|0.9.5|0.31.0|0.18.1|0.12.0|0.15.0|0.11.0|0.10.0|0.13.0|0.41.0|0.6.0|0.30.0|0.28.0|0.3.0|0.21.0|0.24.0|0.25.0|0.21.2|0.18.0|0.7.0|0.22.0,George Moschovitis,RedCloth|glue|og|ruby-breakpoint
12899,nitro-auth,"","",""
12900,nitrode,0.0.3|0.0.2,Justin Baker,rack|tilt
12901,nitrous,1.0.3,Austin Taylor|Paul Nicholson,""
12902,nix,0.0.1|0.1|0.0.3,Yury G. Kudryashov,""
12903,nlog,"","",""
12904,nlog-1.0.0.505,"","",""
12905,nlog,"","",""
12906,nlp,0.2.3|0.2.2|0.2.1,knife,""
12907,nlp_backpack,"","",""
12908,nmap,"","",""
12909,nmap-parser,0.3.2|0.3.5|0.3.1,Kris Katterjohn,""
12910,nmea,0.3|0.4|0.2,Max Lapshin,""
12911,nmoneys,"","",""
12912,nntp,"","",""
12913,noaa,"","",""
12914,noaa-weather,0.1.1|0.1.3|0.1.5|0.1.0,kognate,hoe|hoe|libxml-ruby
12915,nobbie-wx-preview,"","",""
12916,nocms,0.1.4|0.1.2|0.4.0|0.4.1|0.3.0,Darren Rush,activesupport|shoulda
12917,noctivityinc-activemerchant,1.5.1,Tobias Luetke,builder|activesupport
12918,noctivityinc-classifier191,1.3.6,Yury Korolev (patch by Joshua Lippiner),ruby-stemmer|activesupport
12919,node.rb,"","",""
12920,nodes,0.1.7|0.1|0.1.6|0.1.4|0.1.5,Eugene Markine,rspec
12921,nodewrap,"","",""
12922,noe,1.0.0|1.2.0|1.3.0,Bernard Lambeau,bundler|rake|wlang|yard|wlang|rspec|bluecloth|highline|quickl
12923,nofxx-annotate,3.0.1,Cuong Tran|Marcos Piccinini,""
12924,nofxx-georuby,1.7.1|1.7.3,Guilhem Vellut|Marcos Piccinini,rspec|dbf
12925,nofxx-money,"","",""
12926,nofxx-nanite,"","",""
12927,nogara-rubber,"","",""
12928,nogara-simple_captcha,"","",""
12929,noid,0.3.0|0.3.1|0.4.0|0.0.1|0.0.2,Chris Beer,rcov|jeweler|bundler|shoulda
12930,nokogiri-1.4.2,"","",""
12931,nokogiri-1.3.2-x86,"","",""
12932,nokogiri-1.4.4-x86,"","",""
12933,nokogiri-1.4.4.2,"","",""
12934,nokogiri-1.5.0.beta.2,"","",""
12935,nokogiri-1.4.4.1-x86,"","",""
12936,nokogiri-1.4.0-x86,"","",""
12937,nokogiri-1.2.3-x86-mswin32,"","",""
12938,nokogiri,1.4.1,Aaron Patterson|Mike Dalessio,hoe|rexical|rake-compiler|racc
12939,nokogiri-1.3.3-x86,"","",""
12940,nokogiri,"","",""
12941,nokogiri-1.4.3,"","",""
12942,nokogiri-1.4.1-x86,"","",""
12943,nokogiri-1.2.2,"","",""
12944,nokogiri,"","",""
12945,nokogiri-1.4.3.1,"","",""
12946,nokogiri,"","",""
12947,nokogiri-1.0.7-x86-mswin32,"","",""
12948,nokogiri-1.2.1,"","",""
12949,nokogiri-1.2.0-x86-mswin32,"","",""
12950,nokogiri,1.5.0.beta.3|1.0.1,Aaron Patterson,hoe|hoe
12951,nokogiri-1.4.2.1-x86,"","",""
12952,nokogiri,1.4.2,Aaron Patterson|Mike Dalessio,rexical|hoe|minitest|rubyforge|rake-compiler|racc
12953,nokogiri-1.3.3,"","",""
12954,nokogiri-1.0.6-x86-mswin32,"","",""
12955,nokogiri-1.1.0-x86-mswin32,"","",""
12956,nokogiri-1.2.3,"","",""
12957,nokogiri-1.3.2,"","",""
12958,nokogiri-1.0.0-x86-mswin32,"","",""
12959,nokogiri-1.2.0,"","",""
12960,nokogiri,"","",""
12961,nokogiri-1.4.0,"","",""
12962,nokogiri-1.4.1-x86,"","",""
12963,nokogiri,1.5.0.beta.2,Aaron Patterson|Mike Dalessio,rubyforge|racc|hoe|rexical|minitest|rake-compiler
12964,nokogiri-1.4.4,"","",""
12965,nokogiri-1.5.0.beta.4,"","",""
12966,nokogiri,"","",""
12967,nokogiri-1.1.1-x86-mswin32,"","",""
12968,nokogiri,1.4.3.1,Aaron Patterson|Mike Dalessio,rubyforge|racc|rexical|hoe|minitest|rake-compiler
12969,nokogiri-1.4.1,"","",""
12970,nokogiri,1.3.0|1.3.1,Aaron Patterson|Mike Dalessio,hoe|rake-compiler|rake-compiler|hoe|racc|rexical|racc|rexical
12971,nokogiri-1.3.1-x86,"","",""
12972,nokogiri-1.3.0-x86,1.3.0,Aaron Patterson|Mike Dalessio,tenderlove-frex|hoe|rake-compiler|racc
12973,nokogiri,"","",""
12974,nokogiri-1.5.0.beta.1,"","",""
12975,nokogiri-1.1.1,"","",""
12976,nokogiri-1.4.3.1-x86,"","",""
12977,nokogiri-1.3.1,"","",""
12978,nokogiri-1.4.3-x86,"","",""
12979,nokogiri-1.4.4-x86,"","",""
12980,nokogiri,1.5.0.beta.4,Aaron Patterson|Mike Dalessio,racc|rexical|minitest|hoe|rake-compiler
12981,nokogiri-1.4.3-x86,"","",""
12982,nokogiri,"","",""
12983,nokogiri-1.4.4.1-x86,"","",""
12984,nokogiri-1.5.0.beta.3,"","",""
12985,nokogiri-1.3.1-x86,"","",""
12986,nokogiri,1.4.3,Aaron Patterson|Mike Dalessio,rexical|hoe|minitest|rake-compiler|racc|rubyforge
12987,nokogiri-1.0.4-x86-mswin32,"","",""
12988,nokogiri-1.3.0,"","",""
12989,nokogiri-1.2.2-x86-mswin32,"","",""
12990,nokogiri,"","",""
12991,nokogiri-1.0.3-x86-mswin32,"","",""
12992,nokogiri-1.3.2-x86,"","",""
12993,nokogiri,"","",""
12994,nokogiri-1.3.3-x86,"","",""
12995,nokogiri-1.4.2.1-x86,"","",""
12996,nokogiri-1.4.0-x86,"","",""
12997,nokogiri-1.2.1-x86-mswin32,"","",""
12998,nokogiri-1.4.3.1-x86,"","",""
12999,nokogiri,"","",""
13000,nokogiri-1.0.5-x86-mswin32,"","",""
13001,nokogiri-backupify,"","",""
13002,nokogiri-diff,"","",""
13003,nokogiri-happymapper,0.3.3|0.3.5|0.3.4,Damien Le Berrigaud|John Nunemaker|David Bolton|Roland Swingler|Etienne Vallette d'Osia,nokogiri
13004,nokogiri-plist,0.3.1|0.2.0,Casey Howard,rspec
13005,nokogiri-pretty,"","",""
13006,nokogirl,"","",""
13007,nolman-jetty-rails-0.9.6,"","",""
13008,nom,0.9.1|0.9,Xavier Shay,rspec|json_pure|rr
13009,nomad,"","",""
13010,nomadic,"","",""
13011,nominet-epp,0.0.3|0.0.4,Geoff Garside,yard|epp-client|shoulda
13012,nom_nom,0.0.4,Nolan Eakins,httparty|rspec|active_support|nokogiri
13013,nomnomnom-client,0.1.1,Daniel DeLeo,chef|yajl-ruby|rest-client
13014,no_more_pending_migrations,1.0.0|0.0.2,Jesse Storimer,""
13015,nondeterminism,0.1.0,James Rosen,""
13016,nono-redis-store,"","",""
13017,nonsense,"","",""
13018,noodall,0.0.4|0.0.1,"",bundler|noodall-ui|noodall-core
13019,noodall-components-gallery,0.0.1|0.0.3,"",bundler|noodall-ui
13020,noodall-components-general-content,0.0.1|0.0.2|0.0.4,"",bundler|noodall-ui
13021,noodall-core,0.3.10|0.4.5|0.1.2|0.1.3|0.3.7|0.3.11|0.4.8|0.3.9|0.4.2|0.3.6|0.3.1|0.2.0|0.3.0|0.3.8|0.4.7|0.4.3|0.3.12|0.3.3|0.1.1|0.3.5|0.5.1|0.4.0|0.3.4|0.2.1|0.1.4|0.4.6|0.1.0|0.3.2,Steve England,ramdiv-mongo_mapper_acts_as_tree|canable|mongo_mapper|ruby-stemmer|mm-multi-parameter-attributes
13022,noodall-devise,0.1.2|0.1.1|0.1.4|0.0.1|0.1.6|0.1.7|0.1.5|0.1.0,"",bundler|mm-devise|devise
13023,noodall-form-builder,0.0.6|0.0.3|0.0.7|0.0.4|0.0.8|0.0.1|0.0.5|0.0.9|0.0.10,"",fastercsv|bundler
13024,noodall-ui,0.0.5|0.1.8|0.0.18|0.1.14|0.1.11|0.1.4|0.0.20|0.1.1|0.0.13|0.1.2|0.0.14|0.1.0|0.0.15|0.0.16|0.0.4|0.1.10|0.0.11|0.0.7|0.1.6|0.1.12|0.1.5|0.0.19|0.0.17|0.1.13|0.1.15|0.0.10|0.0.8|0.1.9|0.0.6|0.0.3|0.0.9|0.0.21|0.1.3|0.0.22|0.0.2,Steve England,dynamic_form|will_paginate|thoughtbot-sortable_table|noodall-core|bundler
13025,noodle,0.2.0|0.2.1,Matt Burke,bundler|rspec|yard|jeweler|rake
13026,no_peeping_toms,1.0.0|1.1.0,Pat Maddox|Brandon Keepers,activerecord
13027,noprocast,0.1.2|0.1.4|0.1.1,Rob Watson,rspec
13028,noprocrast,0.1.6|0.1.4,Rob Watson,rspec
13029,noratext,0.0.0,KOJIMA Satoshi,rspec
13030,nordea-rb,0.3.0|0.3.1|0.3.2|0.2.0,Martin Ström,""
13031,norm,0.9.7,Andrew Theken,""
13032,norma,"","",""
13033,normalizations,0.0.1|0.0.4|0.0.3|0.0.0,Kyle Ginavan,thoughtbot-shoulda
13034,normalize_attributes,0.1.3|0.1.5|0.1.4,Nando Vieira,activerecord
13035,normalizer,0.0.1,reddavis,rspec
13036,norwegian-county-names,"","",""
13037,norwegian-county-select,"","",""
13038,nosql-tutorial,0.1.0,Wlodek Bzyl,sinatra-static-assets|sinatra-rdiscount|rack-codehighlighter|ultraviolet|rdiscount|sinatra|rack
13039,not,"","",""
13040,not_a_mock,1.0.1,Pete Yandell,""
13041,notation,"","",""
13042,noted,0.1.0,Zach Holman,""
13043,notes,0.0.2,Vivien Didelot,rainbow|rak
13044,notes_mailer,"","",""
13045,notice,"","",""
13046,notifiable,0.0.4|0.0.1|0.0.3,Shenouda Bertel,""
13047,notification,0.1,Jeremy Stell-Smith,ruby-growl|gmailer|hoe|mocha
13048,notification_fu,"","",""
13049,notifier,0.1.0|0.1.2,Nando Vieira,mocha|test-unit
13050,notifiers,1.1.0,Tomás D'Stefano,rspec|bundler
13051,notifo,"","",""
13052,notify,0.2.1|0.2.0|0.1.0|0.3.0,jugyo,""
13053,notify_if_invalid,0.1.1|0.1.2,Ryan Sonnek,hoptoad_notifier|thoughtbot-shoulda
13054,notifyme,0.1|0.3,xianhua.zhou,json_pure|daemons
13055,not_naughty,0.4|0.4.2|0.3.1|0.4.1|0.3|0.5.1,Florian Aßmann,rubytree
13056,not-naughty,0.6.1|0.6.2,Florian AÃƒÅ¸mann,rubytree
13057,not_only_but_also,0.2.0|1.0.0,Adam Meehan,""
13058,notprawn,"","",""
13059,notprawn-layout,"","",""
13060,noun_phrase_detector,"","",""
13061,novelys_authlogic,2.1.3|2.1.5|2.1.4,Ben Johnson of Binary Logic,activesupport
13062,novelys_mongo_mapper,0.6.11|0.6.10,John Nunemaker|Nicolas Blanco,mocha|timecop|shoulda|jnunemaker-matchy|mongo|activesupport
13063,novelys-paperclip,"","",""
13064,nove-system-settings,0.2.0,slainer68,rspec
13065,novoda-buildr,"","",""
13066,nov-rack-openid,"","",""
13067,nov-ruby-openid,"","",""
13068,noyes,0.6.1|0.4.1|0.8.0|1.0.0|0.3.2|1.0.1|0.9.2|0.9.0,Joe Woelfel,trollop
13069,nozbe-ruby,"","",""
13070,nozomi,0.0.0|0.0.1|0.0.3|0.0.2,Josh Price,""
13071,npa_lookup,1.2.0|0.3.0|1.1.0,John Dyer,json|terminal-table|json
13072,npd-activerecord-jdbc-adapter,"","",""
13073,npd-activerecord-jdbcmysql-adapter,"","",""
13074,npo_assets,0.1.5|0.2.1|0.3.0|0.3.1|0.3.2|0.1.3|0.2.0|0.1.2|0.1.0,Bart Zonneveld,rspec
13075,nrt,"","",""
13076,nserver,1.0.1|1.1.0|1.1.3|1.1.2|1.1.1|1.1.4,Jon Moses,hoe
13077,nservicebus,2.0.0.1281.20100811,Udi Dahan|Andreas Ohlund|Matt Burton,log4net
13078,ns-ramaze-ext,0.0.3|0.0.6|0.0.8|0.0.4|0.0.5,funkomatic,rake|echoe|bacon|ramaze|echoe|rake|ramaze|bacon
13079,nsweb-generators,0.2.0|0.3.0,Josh Williams,sqlite3-ruby|rspec-rails|cucumber|rails
13080,nsync,0.0.2|0.1.1|0.0.3,Ben Hughes,json|schleyfox-grit|schleyfox-lockfile|activesupport|shoulda|mocha
13081,ntail,0.0.10|0.0.5|0.0.9|0.0.11|0.0.3|0.0.6|0.0.4|0.0.7|0.0.2|0.0.8,Peter Vandenberk,user-agent|jeweler|shoulda|rainbow|geoip|bundler|rcov
13082,ntimeline,"","",""
13083,ntlm-http,"","",""
13084,ntp,"","",""
13085,nu,0.1.17|0.2.0|0.2.6|0.1.15|0.2.2|0.1.18|0.1.16|0.1.12|0.1.14|0.2.4|0.2.5|0.2.7|0.1.13|0.1.10|0.2.6.1|0.1.19|0.2.6.pre|0.2.3|0.1.11|0.2.1,Dru Sellers|Brendan Erwin|Rob Reynold|Travis Smith,""
13086,nuatt_sunspot,"","",""
13087,nuatt_sunspot_rails,"","",""
13088,nudge,0.2.0|0.2.9|0.2.1|0.2.7|0.2.3|0.1.3|0.0.1|0.2.2|0.0.2|0.1.1|0.2.5|0.1.0|0.2.8|0.1.2|0.2.6,Bill Tozier|Trek Glowacki|Jesse Sielaff,activesupport
13089,nuget,"","",""
13090,nugramserver-ruby,"","",""
13091,nullify,0.2.1,laserlemon,""
13092,nullify_blanks,"","",""
13093,numb,0.3.2|0.8.0|0.6.0|0.99.0|0.21.0|0.3.3|0.72.0|0.109.0|0.111.0|0.3.1|0.138.0|0.125.0|0.185.0|0.63.0|0.72.1|0.7.0|0.9.0|0.186.0|0.170.0|0.5.0|0.3.0|0.68.0|0.6.1|0.77.0|0.3.5|0.114.0|0.89.0|0.184.0|0.20.0|0.10.0|0.4.0|0.152.0|0.3.4|0.96.0|0.181.0,Run Paint Run Run,gemcutter
13094,number_postfixr,1.1.0|1.2.0|1.0.0,Luke van der Hoeven,shoulda
13095,number_prefix,0.1.0|0.1.1,Kristijan Sedlak,""
13096,numbers_in_words,0.0.3|0.1.0|0.0.5|0.0.6|0.0.9|0.0.7|0.0.4|0.0.1,Mark Burns,""
13097,number_to_fraction,1.1.0|1.0.2|1.3.0,Brooke Kuhlmann,rspec|rails
13098,number_to_words,"","",""
13099,numbr5,"","",""
13100,numeral,0.1.0,Ben Rady,rspec
13101,numeric_array,1.0.0,Evan Sagge,rspec
13102,numerizer,0.1.0,John Duff,""
13103,numero,0.0.1,Joshua Priddle,""
13104,numerouno,0.1.1|0.1.0|0.0.1,Brent Snook,cucumber|newgem|cucumber|newgem|hoe|rspec|rspec|hoe
13105,numon,"","",""
13106,num_to_bytes,1.2.3|1.2.2|1.3.1|1.3.2|1.0|1.3.0|1.2.1|1.4.0|1.4.1,Adrian Bloomer,""
13107,nunit,2.4.8.0|2.5.6.10205|2.5.2.9222|2.5.0.9122|2.5.7.10213|2.5.5.10112|2.5.3.9345|2.5.7.10213.20100801|2.5.4.10098,Charlie Poole|Jamie Cansdale|Gary Feldman,""
13108,nuntium_api,0.3|0.7|0.4|0.2|0.6,InsTEDD,httparty
13109,nusurge_gridfs,0.1.0,nutheory,rack|thoughtbot-shoulda|mongo|rack-test|mocha
13110,nu_test_has_different_versions,0.2.1,"",""
13111,nutheory_rack,"","",""
13112,nutheory-rack-gridfs,"","",""
13113,nutils,0.5.3|0.6.2|0.6.1|0.5.4|0.5.5|0.6.0|0.5.0,Arnau Siches,sprockets|rjb|htmlbeautifier|nanoc3|yui-compressor
13114,nutime,"","",""
13115,nutshell,"","",""
13116,nu_wav,0.2.0,kookster,ruby-mp3info
13117,nventory-client,"","",""
13118,nvtristrip-ruby,"","",""
13119,nvx-sds,1.0.1|1.3.2|1.1.0|1.3.1|1.3.0|1.0.0|1.2.0|1.2.1,Barry Ruffner,""
13120,nwcopy,0.0.5|0.0.6|0.0.7|0.0.8|0.0.4|0.0.3|0.0.2|0.1.0,Josh Kleinpeter,multipart-post|json|gist
13121,nwn-lib,0.4.7|0.3.2|0.4.10.1|0.4.2|0.4.0|0.3.0|0.2.2|0.4.9|0.4.4|0.3.4|0.4.1|0.4.8|0.4.11|0.4.3|0.4.6|0.4.10|0.3.3|0.4.12|0.2.1|0.3.1|0.2|0.1|0.4.5|0.3.6,Bernhard Stoeckner,""
13122,nwodkram,0.2,Elise Huard,nokogiri
13123,nxa-sunspot,"","",""
13124,nxa-sunspot_rails,"","",""
13125,nyc-ruby-meetup_cijoe,"","",""
13126,nytimes-articles,0.4.0,Jacob Harris,htmlentities
13127,nytimes-congress,1.4.0,Patrick Ewing|Derek Willis,json
13128,nytimes-movies,"","",""
13129,nzbget,"","",""
13130,oa-basic,0.1.2|0.0.4|0.2.0.beta3|0.1.6|0.1.1|0.1.5|0.1.0|0.1.3|0.2.0.beta2|0.2.0.beta1|0.0.3|0.1.4,Michael Bleigh,rspec|rake|mg|webmock|nokogiri|oa-core|multi_json|rack-test|rest-client|json
13131,oa-blip,"","",""
13132,oa-core,0.0.2|0.0.1|0.1.6|0.1.5|0.1.2|0.1.0|0.0.5|0.1.1|0.1.3|0.0.4|0.1.4|0.2.0.beta3|0.2.0.beta1|0.2.0.beta2,Michael Bleigh,rake|json|rack|webmock|mg|rspec|rack-test
13133,oa-enterprise,0.1.1|0.1.4|0.0.5|0.2.0.beta1|0.0.4|0.2.0.beta2|0.1.5|0.2.0.beta3|0.1.6|0.1.0|0.1.2,James A. Rosen|Ping Yu,oa-core|net-ldap|rack-test|webmock|rspec|json|rubyntlm|rake|mg|nokogiri
13134,oa-env,"","",""
13135,oa-google-openid,"","",""
13136,oahu-bin,"","",""
13137,oai,0.0.9|0.0.8|0.0.4|0.0.12|0.0.1|0.0.2|0.0.11|0.0.5|0.0.6|0.0.7|0.0.10,Ed Summers,builder
13138,oaipmh,0.0.1,will,""
13139,oai_talia,0.0.14|0.0.13|0.0.16,Ed Summers|Daniel Hahn,builder
13140,oa-ldap,0.0.2,Pedro Teixeira,oa-core|net-ldap|jruby-ldap
13141,oald_parser,0.2.2|0.1.7|0.2|0.1|0.1.8|0.1.4|0.1.1|0.1.5|0.1.2|0.2.1|0.1.3,Victor Savkin,nokogiri|rspec
13142,oa-mailru,0.0.1|0.0.3,Alexander Gorkunov,oa-core|yard|rspec
13143,oa-more,0.2.0.beta2,Michael Bleigh,json|webmock|rack-test|oa-core|rspec|mg|rake
13144,oa-oauth,0.1.4|0.1.3|0.1.1|0.0.1|0.2.0.beta2|0.1.0|0.0.5|0.0.4|0.1.2|0.1.5|0.2.0.beta3|0.1.6,Michael Bleigh,rack-test|mg|rspec|json|oauth2|oa-core|rake|oauth|nokogiri|multi_json|webmock
13145,oa-openid,0.1.1|0.2.0.beta1|0.1.5|0.1.3|0.1.2|0.2.0.beta3|0.0.5|0.0.1|0.1.4|0.1.6|0.0.2|0.2.0.beta2|0.1.0,Michael Bleigh,ruby-openid-apps-discovery|oa-core|rack-test|webmock|rake|rack-openid|mg|rspec|json
13146,oa-pubcookie,0.0.1,Alex Crichton,net-ldap|rack-pubcookie|oa-core
13147,oa-recruitmilitary,0.0.2,Michael Guterl,""
13148,oasis,0.2.0|0.1.1|0.5.4|0.5.0|0.5.3|0.2.1|0.4.2|0.4.1|0.5.2|0.3.0|0.3.1,Derek Perez|Chris Eppstein,shoulda
13149,Oasis,"","",""
13150,oatdoc,"","",""
13151,oatmeal-0.1-universal,"","",""
13152,oauned,"","",""
13153,oauth,0.3.7.pre1|0.3.4|0.4.2|0.2.2|0.2.6|0.3.1|0.4.4|0.3.3|0.2.0|0.3.6|0.3.0|0.4.3|0.1.1|0.2.7|0.3.2|0.4.0|0.3.5|0.2.1|0.2.4,Pelle Braendgaard|Blaine Cook|Larry Halff|Jesse Clark|Jon Crosby|Seth Fitzsimmons,ruby-hmac
13154,oauth2,0.0.4|0.1.1|0.0.10|0.0.5|0.1.0|0.0.11|0.0.7|0.0.3|0.0.8|0.0.1|0.0.2|0.0.6|0.0.12|0.0.13,Michael Bleigh,faraday|multi_json|rspec
13155,oauth2-core,0.1.4|0.1.2|0.1.1,Alexander Flatter,rspec
13156,oauth2_provider,0.2.0|0.1.0,ThoughtWorks|Inc.,""
13157,oauth2-rails2,0.0.13b,Michael Bleigh,faraday|multi_json|rspec
13158,oauth2-server,0.1.3|0.1.2|0.1.1,Alexander Flatter,rspec|ruby-hmac
13159,oauth-active-resource,0.4.5|0.4.7|0.4.6|0.4.2,Johannes Wagener,multipart|activeresource|pelle-oauth
13160,oauth-cli,0.0.7|0.0.5|0.0.3|0.0.1|0.0.4|0.0.2,rngtng - Tobias Bielohlawek,oauth|highline|json
13161,oauth-client,"","",""
13162,oauth-cli-twitter,"","",""
13163,oauth-plugin,0.4.0.pre3|0.3.11|0.3.7|0.4.0.pre1|0.3.9|0.3.13|0.3.5|0.3.12|0.4.0.pre4|0.3.14|0.3.8|0.4.0.pre2|0.3.10,Pelle Braendgaard,oauth
13164,oauth_provider,"","",""
13165,oauth-rsolr,"","",""
13166,oauth-simple,"","",""
13167,oa-vkontakte,0.1.2|0.1.1|0.1.4|0.2.0|0.1.3,Nick Recobra,yard|oa-core|rspec
13168,oba_client,"","",""
13169,oba-client,1.2.1|2.0.2|1.1.0|2.1.0|2.0.0|1.0.1|1.0.2|1.0.5|2.0.1|1.0.4|2.0.3|1.1.1|1.2.0|1.0.0,Rob Tirrell,rubyforge|hoe
13170,oban,0.1.4|0.1.6|0.1.3|0.1.5,Ian Eyberg,rspec
